Survived,PassengerId,Pclass_age,Relatives_age,Weight_age
1,872,9.0,18.0,9.0
0,873,5.0,0.0,5.0
0,874,27.0,0.0,9.0
1,875,20.0,10.0,10.0
1,876,69.0,0.0,23.0
0,877,54.0,0.0,18.0
0,878,57.0,0.0,19.0
0,879,27.0,0.0,9.0
1,880,18.0,18.0,18.0
1,881,26.0,13.0,13.0
0,882,15.0,0.0,5.0
0,883,48.0,0.0,16.0
0,884,20.0,0.0,10.0
0,885,39.0,0.0,13.0
0,886,3.0,5.0,1.0
0,887,22.0,0.0,11.0
1,888,19.0,0.0,19.0
0,889,27.0,27.0,9.0
1,890,12.0,0.0,12.0
0,891,18.0,0.0,6.0
